run_id,requests,completed,sold,sold_out,seat_unavailable,errored,first_enqueued_at,first_worker_started_at,last_completed_at,experiment_window_seconds,completed_per_second_experiment_window,server_processing_window_seconds,completed_per_second_server_window,processing_p50_seconds,processing_p95_seconds,processing_p99_seconds,end_to_end_p50_seconds,end_to_end_p95_seconds,end_to_end_p99_seconds
41a6ede4-19b8-48da-b7cd-023747c86eba,2400,2400,2378,0,22,0,2026-06-08 16:23:27.558041+00,2026-06-08 16:23:27.588472+00,2026-06-08 16:24:11.250663+00,43.692622,54.9291823228187130,43.662191,54.9674660165359086,0.1064155,0.1140764,0.12284823999999994,16.932949999999998,32.06951875,33.385372419999996
