run_id,requests,completed,sold,sold_out,seat_unavailable,errored,first_enqueued_at,first_worker_started_at,last_completed_at,experiment_window_seconds,completed_per_second_experiment_window,server_processing_window_seconds,completed_per_second_server_window,processing_p50_seconds,processing_p95_seconds,processing_p99_seconds,end_to_end_p50_seconds,end_to_end_p95_seconds,end_to_end_p99_seconds
1ab3084b-58ca-46e2-9050-896d3088ddfd,480,480,478,0,2,0,2026-06-08 16:19:53.436126+00,2026-06-08 16:19:53.45885+00,2026-06-08 16:20:13.521197+00,20.085071,23.8983471853298403,20.062347,23.9254161041078594,0.1051015,0.11190449999999998,0.13247520999999998,0.1288835,0.5432462999999997,0.62512643
