request_id,mode,seat_id,status,result,attempts,enqueued_at,worker_started_at,completed_at,processing_seconds,end_to_end_seconds,error
388afc21-9a97-4f6e-821f-e01a073636cd,numbered,85341,completed,sold,1,2026-06-08 15:59:08.236404+00,2026-06-08 15:59:13.791839+00,2026-06-08 15:59:13.896439+00,0.104600,5.660035,
fae9f950-f8e8-4f76-9fe8-aa7924e21c85,numbered,15510,completed,sold,1,2026-06-08 15:59:08.269724+00,2026-06-08 15:59:13.918229+00,2026-06-08 15:59:14.023009+00,0.104780,5.753285,
5bc20430-789d-4f41-aeca-571432327a87,numbered,22470,completed,sold,1,2026-06-08 15:59:08.302894+00,2026-06-08 15:59:14.044834+00,2026-06-08 15:59:14.150175+00,0.105341,5.847281,
001d4b25-6824-4c3e-8284-f3912c68ddae,numbered,61137,completed,sold,1,2026-06-08 15:59:08.336276+00,2026-06-08 15:59:14.17201+00,2026-06-08 15:59:14.276622+00,0.104612,5.940346,
84e5fa69-977f-4da6-bbf8-a023ea8bcb3c,numbered,18114,completed,sold,1,2026-06-08 15:59:08.369525+00,2026-06-08 15:59:14.299155+00,2026-06-08 15:59:14.404022+00,0.104867,6.034497,
8faf3a56-5aeb-4186-a2a7-8a32d589391f,numbered,91151,completed,sold,1,2026-06-08 15:59:08.403031+00,2026-06-08 15:59:14.424921+00,2026-06-08 15:59:14.529431+00,0.104510,6.126400,
a6b97f24-4bc4-4d7e-af09-1ed1ba4819a9,numbered,5245,completed,sold,1,2026-06-08 15:59:08.436166+00,2026-06-08 15:59:14.550863+00,2026-06-08 15:59:14.655529+00,0.104666,6.219363,
0b355405-e47f-42f4-8978-e9e22dbb1f7b,numbered,62172,completed,sold,1,2026-06-08 15:59:08.469687+00,2026-06-08 15:59:14.677959+00,2026-06-08 15:59:14.782751+00,0.104792,6.313064,
67e59d92-eca3-40d0-98c4-4d32966a7489,numbered,48476,completed,sold,1,2026-06-08 15:59:08.50309+00,2026-06-08 15:59:14.804288+00,2026-06-08 15:59:14.908707+00,0.104419,6.405617,
3c095453-0c23-434b-87a3-55723114099f,numbered,63521,completed,sold,1,2026-06-08 15:59:08.536292+00,2026-06-08 15:59:14.930993+00,2026-06-08 15:59:15.036276+00,0.105283,6.499984,
f1f49297-1765-460d-976f-2c5205553d34,numbered,33129,completed,sold,1,2026-06-08 15:59:08.569665+00,2026-06-08 15:59:15.05943+00,2026-06-08 15:59:15.164053+00,0.104623,6.594388,
a760d0dd-d7f9-4c88-a964-f1c32e5b6f47,numbered,64781,completed,sold,1,2026-06-08 15:59:08.602944+00,2026-06-08 15:59:15.18617+00,2026-06-08 15:59:15.290794+00,0.104624,6.687850,
61e1ecea-aaa9-4854-b951-521f4cbb99ae,numbered,67379,completed,sold,1,2026-06-08 15:59:08.636414+00,2026-06-08 15:59:15.312146+00,2026-06-08 15:59:15.416663+00,0.104517,6.780249,
450c1720-c4f4-49e7-b35d-5af6311dc961,numbered,88484,completed,sold,1,2026-06-08 15:59:08.669616+00,2026-06-08 15:59:15.43818+00,2026-06-08 15:59:15.542656+00,0.104476,6.873040,
d1ff69e5-91c7-4e9f-9d0a-6b679cb335c6,numbered,93167,completed,sold,1,2026-06-08 15:59:08.702869+00,2026-06-08 15:59:15.564475+00,2026-06-08 15:59:15.669453+00,0.104978,6.966584,
86bedd17-0800-40a1-81a5-4fac2784c624,numbered,44463,completed,sold,1,2026-06-08 15:59:08.736299+00,2026-06-08 15:59:15.690592+00,2026-06-08 15:59:15.795241+00,0.104649,7.058942,
be0f7d7b-2f75-4021-a38f-6c59b9a58c0d,numbered,31636,completed,sold,1,2026-06-08 15:59:08.769686+00,2026-06-08 15:59:15.816611+00,2026-06-08 15:59:15.921417+00,0.104806,7.151731,
b42d7478-e685-4f95-a24c-51e2bdfbff07,numbered,60119,completed,sold,1,2026-06-08 15:59:08.803041+00,2026-06-08 15:59:15.942837+00,2026-06-08 15:59:16.047706+00,0.104869,7.244665,
f0a3c88b-3b69-4566-a040-ae99039c4a08,numbered,66575,completed,sold,1,2026-06-08 15:59:08.836214+00,2026-06-08 15:59:16.069117+00,2026-06-08 15:59:16.174034+00,0.104917,7.337820,
daa457d0-b529-4489-b574-8331f200f1b5,numbered,45088,completed,sold,1,2026-06-08 15:59:08.869632+00,2026-06-08 15:59:16.195627+00,2026-06-08 15:59:16.300025+00,0.104398,7.430393,
17668dca-470f-4046-8b29-d0f34b85f363,numbered,82746,completed,sold,1,2026-06-08 15:59:08.903117+00,2026-06-08 15:59:16.320851+00,2026-06-08 15:59:16.425501+00,0.104650,7.522384,
14aef81d-d6d2-4f8e-a468-79a6a7ef25e1,numbered,98543,completed,sold,1,2026-06-08 15:59:08.936054+00,2026-06-08 15:59:16.44678+00,2026-06-08 15:59:16.551536+00,0.104756,7.615482,
87c6399f-5a31-4572-94ab-3943f5337a7f,numbered,23532,completed,sold,1,2026-06-08 15:59:08.969614+00,2026-06-08 15:59:16.574429+00,2026-06-08 15:59:16.679367+00,0.104938,7.709753,
d3c46810-4b95-4b51-aca8-ca7633ed5ec8,numbered,42381,completed,sold,1,2026-06-08 15:59:09.003058+00,2026-06-08 15:59:16.701018+00,2026-06-08 15:59:16.805708+00,0.104690,7.802650,
ccbd05b8-8ee7-4a30-85fe-54c1a769311b,numbered,85172,completed,sold,1,2026-06-08 15:59:09.036214+00,2026-06-08 15:59:16.82683+00,2026-06-08 15:59:16.931584+00,0.104754,7.895370,
971f887c-116d-4bb9-9ab3-d22268f9fae1,numbered,41288,completed,sold,1,2026-06-08 15:59:09.069489+00,2026-06-08 15:59:16.952932+00,2026-06-08 15:59:17.057794+00,0.104862,7.988305,
23edc438-4e26-43e2-9366-5021de9f0da5,numbered,39738,completed,sold,1,2026-06-08 15:59:09.102944+00,2026-06-08 15:59:17.079495+00,2026-06-08 15:59:17.184005+00,0.104510,8.081061,
2e40f60a-7ea0-478b-bcb0-46d9f14d40fe,numbered,87242,completed,sold,1,2026-06-08 15:59:09.136074+00,2026-06-08 15:59:17.20522+00,2026-06-08 15:59:17.309949+00,0.104729,8.173875,
5147b629-c1f1-4b25-8732-81ad0b544e84,numbered,54597,completed,sold,1,2026-06-08 15:59:09.169427+00,2026-06-08 15:59:17.331749+00,2026-06-08 15:59:17.43627+00,0.104521,8.266843,
1589bb93-c632-46f9-be4b-994626298153,numbered,50486,completed,sold,1,2026-06-08 15:59:09.202985+00,2026-06-08 15:59:17.457357+00,2026-06-08 15:59:17.561954+00,0.104597,8.358969,
c2ce28e2-2154-4d00-b61c-735872fd0ba7,numbered,74438,completed,sold,1,2026-06-08 15:59:09.236329+00,2026-06-08 15:59:17.583328+00,2026-06-08 15:59:17.688068+00,0.104740,8.451739,
b8952b5f-16d5-4a31-aac8-8752d54a638c,numbered,91588,completed,sold,1,2026-06-08 15:59:09.269549+00,2026-06-08 15:59:17.70933+00,2026-06-08 15:59:17.814025+00,0.104695,8.544476,
c79479af-d6f3-469d-9e9d-2c6069bcf082,numbered,17337,completed,sold,1,2026-06-08 15:59:09.303047+00,2026-06-08 15:59:17.835076+00,2026-06-08 15:59:17.939832+00,0.104756,8.636785,
83268a9f-b77c-4c0b-890e-df26645d3e9f,numbered,91394,completed,sold,1,2026-06-08 15:59:09.335988+00,2026-06-08 15:59:17.961447+00,2026-06-08 15:59:18.065972+00,0.104525,8.729984,
17df8d72-9448-44f6-ae07-8f7f7248dbfd,numbered,94783,completed,sold,1,2026-06-08 15:59:09.369509+00,2026-06-08 15:59:18.087721+00,2026-06-08 15:59:18.192216+00,0.104495,8.822707,
87d4b5fb-da4d-4b5e-9b18-c6d3fce2394d,numbered,49318,completed,sold,1,2026-06-08 15:59:09.403029+00,2026-06-08 15:59:18.213348+00,2026-06-08 15:59:18.317761+00,0.104413,8.914732,
11302c18-2d67-4f6a-8447-0c45e98db979,numbered,40840,completed,sold,1,2026-06-08 15:59:09.436161+00,2026-06-08 15:59:18.339458+00,2026-06-08 15:59:18.443858+00,0.104400,9.007697,
c0d3bd7f-b5e6-424f-972b-9fa8fb495e99,numbered,35105,completed,sold,1,2026-06-08 15:59:09.469535+00,2026-06-08 15:59:18.464841+00,2026-06-08 15:59:18.569489+00,0.104648,9.099954,
0761999c-27b6-454f-a553-be65f79ab039,numbered,52214,completed,sold,1,2026-06-08 15:59:09.503074+00,2026-06-08 15:59:18.590814+00,2026-06-08 15:59:18.695562+00,0.104748,9.192488,
4bdcea80-3037-4c1c-aad6-c6d4502906d1,numbered,91440,completed,sold,1,2026-06-08 15:59:09.536119+00,2026-06-08 15:59:18.716365+00,2026-06-08 15:59:18.820874+00,0.104509,9.284755,
47a54fda-bfed-45df-91b8-870da6391578,numbered,20622,completed,sold,1,2026-06-08 15:59:09.569661+00,2026-06-08 15:59:18.842026+00,2026-06-08 15:59:18.946576+00,0.104550,9.376915,
67b95fa9-bb4f-4d3a-bb1f-485d7ed06aff,numbered,56164,completed,sold,1,2026-06-08 15:59:09.602971+00,2026-06-08 15:59:18.967172+00,2026-06-08 15:59:19.07152+00,0.104348,9.468549,
75c6c704-daea-4dd8-b58d-3563864e7296,numbered,401,completed,sold,1,2026-06-08 15:59:09.63629+00,2026-06-08 15:59:19.092756+00,2026-06-08 15:59:19.197682+00,0.104926,9.561392,
9868ac4a-0c81-4813-ae73-43835bb1e0ad,numbered,75,completed,sold,1,2026-06-08 15:59:09.669562+00,2026-06-08 15:59:19.218812+00,2026-06-08 15:59:19.323699+00,0.104887,9.654137,
9930e505-fb8c-4b81-8d1c-bbaefe5412ee,numbered,8326,completed,sold,1,2026-06-08 15:59:09.702785+00,2026-06-08 15:59:19.345387+00,2026-06-08 15:59:19.450104+00,0.104717,9.747319,
a60245ef-71c7-4f48-9353-1415bb50eb63,numbered,51204,completed,sold,1,2026-06-08 15:59:09.736277+00,2026-06-08 15:59:19.471275+00,2026-06-08 15:59:19.575941+00,0.104666,9.839664,
9223b3ea-cf17-4a3d-afaf-1de80574b47c,numbered,40350,completed,sold,1,2026-06-08 15:59:09.769599+00,2026-06-08 15:59:19.59805+00,2026-06-08 15:59:19.702457+00,0.104407,9.932858,
53fc1d10-65df-41f6-a287-9bcff41eb4b8,numbered,2223,completed,sold,1,2026-06-08 15:59:09.802978+00,2026-06-08 15:59:19.724191+00,2026-06-08 15:59:19.829012+00,0.104821,10.026034,
8b1a13c5-d14f-4bc5-8185-0d10e8d89f58,numbered,84995,completed,sold,1,2026-06-08 15:59:09.836054+00,2026-06-08 15:59:19.850887+00,2026-06-08 15:59:19.956048+00,0.105161,10.119994,
f8d94b10-f4e6-4c50-936e-7ccbcc734517,numbered,62533,completed,sold,1,2026-06-08 15:59:09.869561+00,2026-06-08 15:59:19.977528+00,2026-06-08 15:59:20.081926+00,0.104398,10.212365,
1f00c417-06ef-447d-819f-c476fd4b0fff,numbered,94485,completed,sold,1,2026-06-08 15:59:09.902968+00,2026-06-08 15:59:20.103254+00,2026-06-08 15:59:20.207965+00,0.104711,10.304997,
190b48b4-03b2-4199-b6e9-3264ece51550,numbered,97335,completed,sold,1,2026-06-08 15:59:09.936207+00,2026-06-08 15:59:20.228879+00,2026-06-08 15:59:20.333454+00,0.104575,10.397247,
2ce0a028-45dc-4a17-a742-4cba9c354176,numbered,92872,completed,sold,1,2026-06-08 15:59:09.969494+00,2026-06-08 15:59:20.354871+00,2026-06-08 15:59:20.459667+00,0.104796,10.490173,
53ae3321-b071-40fd-9508-abf0e16ddecc,numbered,5300,completed,sold,1,2026-06-08 15:59:10.00318+00,2026-06-08 15:59:20.481084+00,2026-06-08 15:59:20.585632+00,0.104548,10.582452,
98805371-1bbc-4674-99bf-3e9350920bc7,numbered,52108,completed,sold,1,2026-06-08 15:59:10.03627+00,2026-06-08 15:59:20.606426+00,2026-06-08 15:59:20.710857+00,0.104431,10.674587,
8407b686-d505-4991-acd9-c77707cfd5a7,numbered,20401,completed,sold,1,2026-06-08 15:59:10.069533+00,2026-06-08 15:59:20.732281+00,2026-06-08 15:59:20.836852+00,0.104571,10.767319,
a9fa2af5-fd82-4772-a336-7b24d33c965e,numbered,18753,completed,sold,1,2026-06-08 15:59:10.103093+00,2026-06-08 15:59:20.85844+00,2026-06-08 15:59:20.962932+00,0.104492,10.859839,
e6e88b86-9838-41fa-ba71-dd03e479904d,numbered,22944,completed,sold,1,2026-06-08 15:59:10.136268+00,2026-06-08 15:59:20.984531+00,2026-06-08 15:59:21.089243+00,0.104712,10.952975,
337a6218-9e11-47d1-aad1-fef693e93e45,numbered,66319,completed,sold,1,2026-06-08 15:59:10.169664+00,2026-06-08 15:59:21.110817+00,2026-06-08 15:59:21.215505+00,0.104688,11.045841,
68cb9ee9-be10-4e23-91fb-9ee8b16f3b8c,numbered,76294,completed,sold,1,2026-06-08 15:59:10.203112+00,2026-06-08 15:59:21.236643+00,2026-06-08 15:59:21.341519+00,0.104876,11.138407,
daf4cd72-d96a-4075-8d7c-e6e2ace209ba,numbered,42450,completed,sold,1,2026-06-08 15:59:10.236237+00,2026-06-08 15:59:21.363512+00,2026-06-08 15:59:21.46806+00,0.104548,11.231823,
205f42e1-42d7-475c-bc43-94b1f1f21c04,numbered,79996,completed,sold,1,2026-06-08 15:59:10.269675+00,2026-06-08 15:59:21.490624+00,2026-06-08 15:59:21.595159+00,0.104535,11.325484,
79a58581-18ab-410c-b676-10a0ca3ea614,numbered,63772,completed,sold,1,2026-06-08 15:59:10.303026+00,2026-06-08 15:59:21.616664+00,2026-06-08 15:59:21.721307+00,0.104643,11.418281,
bdbe1b51-a5b7-4352-b5ee-88a8405141b2,numbered,29032,completed,sold,1,2026-06-08 15:59:10.336016+00,2026-06-08 15:59:21.742678+00,2026-06-08 15:59:21.84744+00,0.104762,11.511424,
7551a540-94a0-42ae-b9fa-7a683a687b28,numbered,67894,completed,sold,1,2026-06-08 15:59:10.369665+00,2026-06-08 15:59:21.869131+00,2026-06-08 15:59:21.973743+00,0.104612,11.604078,
1b6bbb45-9954-4a3c-a79a-bfcb565df846,numbered,82100,completed,sold,1,2026-06-08 15:59:10.403007+00,2026-06-08 15:59:21.99613+00,2026-06-08 15:59:22.100789+00,0.104659,11.697782,
6c66955a-e7a3-449a-96c9-bc2d24008ad1,numbered,20700,completed,sold,1,2026-06-08 15:59:10.436168+00,2026-06-08 15:59:22.121622+00,2026-06-08 15:59:22.225818+00,0.104196,11.789650,
